"label","text","vector"
"1","求刑通りの死刑判決を願う","-0.14225237 -0.2553189 0.052798178 -0.027431767 0.05723132 -0.026039524 0.09794153 0.15353286 -0.072020374 -0.010059474 0.103864275 -0.02033813 0.00508843 -0.23309009 -0.025428014 0.055691365 0.102423355 -0.08603483 0.2843691 -0.10977112 -0.006340875 0.06669386 0.12402429 0.052121084 -0.030371752 -0.2140918 0.16258849 0.015919527 -0.12698922 -0.07549845 -0.07664171 0.09293856 -0.102327295 -0.08331474 -0.095001295 -0.043743815 -0.12184512 -0.08413302 0.15874767 0.015052327 -0.13825919 0.072288886 0.19852005 -0.00412274 -0.048235312 0.05113932 0.20911263 0.0758354 -0.08692638 -0.018409425 -0.018845292 -0.013974062 0.016609194 -0.06775646 0.17785911 -0.10003795 -0.0145658385 0.11933068 0.01618594 -0.1001598 -0.05024378 -0.16335067 0.018433003 0.01562 -0.034255728 0.07675601 -0.0544514 0.07214526 0.12151252 -0.0057346644 0.0025097788 0.1865933 -0.0032508501 0.091977775 0.05777808 0.02763933 0.20135865 0.1722869 0.06526679 0.071358934 0.012654196 -0.05609498 0.06548821 -0.071221136 -0.11209594 0.035496183 -0.02829689 -0.046536703 0.064709604 0.010188637 -0.053384524 -0.071668 0.026296236 0.004559904 0.0005622015 -0.079110004 0.043637093 -0.13157246 0.10999266 0.12541828"
"0","トレンドの死刑求刑を見ていたら、リアリティのある生首を模したケーキの画像を載せたツイートが流れてきて非常に気分が悪い。本物だろうが偽物だろうが、グロテスクな画像を悪意をもってツイートする輩は腐った牛乳でも飲んで1週間ほど腹下しにあうべきだ。","-0.1474284 -0.25281736 0.05340254 -0.028080562 0.060608275 -0.02685745 0.097724184 0.15336443 -0.07209002 -0.013273644 0.10452873 -0.020612856 0.005228023 -0.23042962 -0.02856231 0.060119692 0.10573368 -0.08438764 0.28493127 -0.111261725 -0.0052006254 0.065691024 0.124661334 0.05177287 -0.029751891 -0.21296406 0.16186923 0.015014378 -0.12417017 -0.07222317 -0.07442478 0.09357954 -0.10544421 -0.082040094 -0.09328943 -0.04271021 -0.12399059 -0.081423596 0.1594757 0.015497927 -0.13912116 0.07068289 0.1964943 -0.0030470754 -0.04921506 0.05303012 0.20956989 0.074789904 -0.08653373 -0.017724156 -0.018241286 -0.015062361 0.012841623 -0.068055704 0.17557847 -0.10095358 -0.01394933 0.11731764 0.015218565 -0.09833289 -0.04985945 -0.16317154 0.023483844 0.015862793 -0.03743387 0.0790113 -0.056771465 0.07164366 0.122855514 -0.004310978 -0.0007827919 0.18559021 -0.0020464903 0.09596167 0.05570502 0.030887585 0.20287721 0.17450516 0.0635354 0.06740577 0.012080457 -0.055450764 0.067357294 -0.07413192 -0.11341525 0.033797912 -0.029974613 -0.04720386 0.06407799 0.009784728 -0.056106336 -0.072286345 0.024310037 0.006941024 0.0040748026 -0.07550072 0.042805165 -0.13053524 0.109227166 0.12680845"
"0","⚠️ちょっと注意喚起？

現在トレンド入りしている　死刑\求刑　のトップにグロ\画像が表示されるようになってました

一応通報はしましたし、他にもされている方がいましたが、見ない事をオススメします","-0.147288 -0.25320822 0.05382759 -0.028191771 0.060356673 -0.027956234 0.098586954 0.15396465 -0.07130558 -0.0133659 0.104479395 -0.020801118 0.0056917462 -0.23024663 -0.028811006 0.05926015 0.10568939 -0.083991356 0.28490382 -0.112093866 -0.004661799 0.06573176 0.12480097 0.051671516 -0.02959773 -0.21254101 0.16140029 0.015704244 -0.12506965 -0.07240038 -0.07422831 0.093509786 -0.10535548 -0.081922285 -0.09286767 -0.043214194 -0.123186916 -0.08133992 0.15911372 0.01712438 -0.13920084 0.07038756 0.19668351 -0.0028285894 -0.049359653 0.053056747 0.20931646 0.07485182 -0.085553266 -0.017625924 -0.018491529 -0.014640844 0.012686156 -0.068669036 0.1767559 -0.100760646 -0.013391725 0.11740326 0.015748734 -0.09891492 -0.049526524 -0.16290261 0.022648815 0.015299759 -0.03660043 0.07877038 -0.05659148 0.071449414 0.12311236 -0.0045573795 0.00018173647 0.1857312 -0.002680457 0.095602155 0.05578393 0.030810598 0.20272942 0.1744333 0.0630442 0.0676951 0.011869115 -0.054838624 0.06719103 -0.07380607 -0.11339904 0.033902876 -0.030425807 -0.047650076 0.06435443 0.009891957 -0.055436783 -0.07296758 0.024394572 0.0070361425 0.0035346695 -0.07583586 0.042239107 -0.13073032 0.109074265 0.12682317"
"0","死刑   求刑   俺の法廷
日本の世論それに肯定（ラップ）","-0.1433781 -0.25442094 0.05344945 -0.027644666 0.058466416 -0.026057038 0.09896482 0.1542989 -0.07188376 -0.009507383 0.10483439 -0.020755097 0.0038481846 -0.23255992 -0.02562931 0.055873573 0.10252363 -0.08701658 0.2839779 -0.110466585 -0.0059643625 0.066910505 0.12398572 0.052100852 -0.029798774 -0.21386006 0.16310172 0.017102785 -0.12719367 -0.07576716 -0.07668577 0.09278269 -0.101741835 -0.08319327 -0.095262066 -0.042999413 -0.12253243 -0.08465034 0.15859115 0.014925512 -0.1387164 0.072468996 0.19817665 -0.0042610797 -0.048279196 0.050648786 0.2088843 0.076301925 -0.08666043 -0.018801508 -0.018721608 -0.014865847 0.01686191 -0.067056425 0.17749509 -0.10113937 -0.014696807 0.11969985 0.015368109 -0.10029605 -0.050277818 -0.16253406 0.01905439 0.015342853 -0.034148324 0.07766921 -0.05383537 0.07101509 0.12163562 -0.0055413763 0.0023619025 0.18633056 -0.0030636687 0.09307083 0.057829216 0.027868437 0.20156989 0.17256361 0.06605408 0.07178581 0.011230875 -0.056255486 0.065824226 -0.07100499 -0.11215202 0.03540182 -0.02724767 -0.04737786 0.064334035 0.011320144 -0.05155399 -0.07099413 0.025042895 0.004764883 0.00028964097 -0.077765875 0.043603834 -0.13017032 0.109071024 0.1259517"
"0","新潟女児殺害　被告に死刑求刑 https://t.co/NTWQDnnclv  #裁判員裁判 #新潟市西区 #新潟県新潟市 #今日のニュース","-0.14073463 -0.25538236 0.055228587 -0.027299926 0.05544089 -0.02489463 0.097001925 0.15551154 -0.07160133 -0.008439859 0.103666075 -0.019840673 0.0020957894 -0.23502846 -0.02293694 0.05360701 0.099123046 -0.087956265 0.2844421 -0.1096743 -0.0073120445 0.0657009 0.12240261 0.051315904 -0.028923536 -0.21414629 0.16283059 0.017727843 -0.12757057 -0.07895512 -0.07657384 0.091482915 -0.09813456 -0.08554319 -0.09743726 -0.04547999 -0.120634325 -0.08514883 0.15955806 0.0139102535 -0.13913395 0.07523758 0.19888993 -0.005033677 -0.04762903 0.048716456 0.20715839 0.0774201 -0.08768249 -0.02094538 -0.01971863 -0.013998568 0.020608846 -0.06806159 0.17803234 -0.09963297 -0.016663473 0.1219976 0.015890086 -0.09920775 -0.051754907 -0.16274726 0.014922422 0.015059237 -0.031218514 0.07730606 -0.053346988 0.0710548 0.11946019 -0.0068902653 0.0037728942 0.18853219 -0.0016342946 0.09054977 0.060260303 0.027448842 0.20226471 0.16905156 0.069465935 0.07495657 0.011295486 -0.054722235 0.06331436 -0.067117475 -0.11024898 0.035781693 -0.027589278 -0.048418067 0.06459851 0.013736126 -0.05107353 -0.06961826 0.024985762 0.0023691969 -0.00022454641 -0.08012494 0.045609735 -0.13015778 0.111856185 0.1263555"
"-1","私は死刑廃止論者だから、死刑求刑のたびに、「こういう輩は、死んだほうがましだと思えるような過酷な労働に終身刑で従事させるべき」とつくづく思う。犯した犯罪によって、囚人同士のカースト制度がある刑務所作って。","-0.14536451 -0.2538818 0.053515412 -0.028494023 0.0591335 -0.02715448 0.09843069 0.1539264 -0.07171761 -0.013054203 0.1051899 -0.02037859 0.005448754 -0.23164855 -0.027736498 0.058868755 0.10505574 -0.084852405 0.28475922 -0.111470066 -0.0047394508 0.06560787 0.12419732 0.052012525 -0.029524952 -0.21309778 0.16140352 0.015847782 -0.12533946 -0.07362016 -0.07451224 0.09405832 -0.10443021 -0.08234478 -0.09397084 -0.043227233 -0.12348301 -0.08233337 0.15931062 0.016356582 -0.13870919 0.071841605 0.19679777 -0.0030074897 -0.049280856 0.051961426 0.20954071 0.07538123 -0.08564191 -0.018451372 -0.018375695 -0.014541644 0.01381127 -0.068715386 0.1769306 -0.10053464 -0.013274158 0.11808985 0.016271872 -0.0992115 -0.04979691 -0.16252415 0.021468904 0.015667826 -0.035502903 0.07899056 -0.055357743 0.071442306 0.12196828 -0.005800492 0.00095247506 0.18609269 -0.0023536193 0.094908044 0.056437366 0.029096697 0.20196481 0.1733272 0.06453294 0.06809297 0.011405951 -0.055571847 0.066696614 -0.073203795 -0.1128413 0.034574404 -0.02876281 -0.04776671 0.064335756 0.010381457 -0.054635108 -0.07226756 0.024747813 0.0063187955 0.0022190635 -0.07696403 0.043099064 -0.13076021 0.109353356 0.12603772"
"0","新潟女児殺害 被告の男に死刑求刑 | NHKニュース https://t.co/NiN3kqPXdN","-0.138406 -0.25624275 0.05452591 -0.025793526 0.053874407 -0.024536211 0.09691266 0.15538673 -0.0711705 -0.0068791183 0.10444804 -0.01949269 0.0026976203 -0.23577376 -0.021791311 0.051013824 0.097971514 -0.08990973 0.2837574 -0.109536484 -0.0073884297 0.06528681 0.121868774 0.050958782 -0.028196402 -0.2151016 0.16370985 0.017005539 -0.12753062 -0.08115756 -0.07723892 0.091875635 -0.09693265 -0.08593539 -0.09888693 -0.045447424 -0.119621575 -0.08678842 0.15932415 0.013333149 -0.13778853 0.075964175 0.19935372 -0.005211662 -0.04751495 0.048325676 0.2064397 0.07811354 -0.08765415 -0.02089402 -0.019528791 -0.013419535 0.022007301 -0.066723846 0.17944807 -0.09949311 -0.016059838 0.12314089 0.015158554 -0.10094798 -0.05124955 -0.16229284 0.012887531 0.015453866 -0.030301327 0.076326884 -0.05213745 0.07035553 0.11935123 -0.006670455 0.0054442575 0.18934992 -0.002704863 0.0885499 0.061830513 0.026696345 0.20226824 0.1683353 0.069567196 0.07632379 0.011065498 -0.05617275 0.062500365 -0.06633756 -0.10864324 0.03677941 -0.026261685 -0.048600074 0.065644525 0.013379962 -0.049144298 -0.06951948 0.025075378 0.000998728 -0.0009554414 -0.08136211 0.047376033 -0.12983419 0.11176981 0.12648973"
"0","RT @koppepan0109: トレンドの死刑求刑調べると、グロ画像のツイートあるから気を付けてください(←まんまと踏み抜いて精神的にダメージを受けた人)","-0.14630902 -0.2527393 0.053250488 -0.028627208 0.060310885 -0.026780289 0.09789874 0.15386342 -0.07200271 -0.013490588 0.10377738 -0.020387832 0.0045573823 -0.23085715 -0.028277293 0.05985024 0.10571399 -0.084476784 0.28437725 -0.11173397 -0.005146829 0.0661691 0.124324694 0.0516206 -0.030757155 -0.21288356 0.16139282 0.015212992 -0.12500444 -0.07277879 -0.07467893 0.09374313 -0.105225876 -0.08231981 -0.09425089 -0.04339053 -0.12393539 -0.08177494 0.15987448 0.015350881 -0.13888498 0.07108432 0.1972022 -0.0031265323 -0.049398195 0.052751537 0.20905577 0.07477925 -0.08595003 -0.018284164 -0.01855357 -0.014592141 0.013323227 -0.067997076 0.17581357 -0.10097268 -0.013722222 0.117640354 0.014708485 -0.09931508 -0.049600188 -0.16312984 0.02260854 0.015772525 -0.0369193 0.079002075 -0.0557614 0.07165451 0.12263815 -0.0050253356 -0.0002469948 0.18613535 -0.0027277314 0.09586023 0.056488533 0.030451378 0.20254639 0.17353916 0.06383887 0.06746471 0.011887306 -0.055537134 0.06735084 -0.073488645 -0.11330505 0.03397682 -0.029904434 -0.047894314 0.06429547 0.010037246 -0.05506556 -0.072025 0.024423426 0.0069635552 0.0038321728 -0.07616553 0.0424963 -0.1303752 0.109404184 0.12711726"
"-1","死刑求刑するより真冬の北海道の雪かきや真夏の関東のタダ働きのほうが国のためにもなると思うで、ワイは（鼻ほじ）（知らんけど）","-0.14589694 -0.2541359 0.053728282 -0.028086772 0.058628075 -0.027474163 0.0987249 0.15420611 -0.07162581 -0.012709291 0.10459789 -0.02005533 0.0048801983 -0.23166578 -0.027474599 0.058200963 0.10450881 -0.08506817 0.28446043 -0.11139286 -0.0050634053 0.066098645 0.124834955 0.05179574 -0.029888237 -0.21292137 0.16168056 0.015358337 -0.12587908 -0.07379063 -0.07535046 0.0932899 -0.10402904 -0.082415104 -0.093727045 -0.043411333 -0.122902796 -0.08239049 0.15938637 0.016277317 -0.1381932 0.07131797 0.19670139 -0.0027299563 -0.04915855 0.051892515 0.2087554 0.07461386 -0.08606983 -0.018629717 -0.017564017 -0.015022615 0.014447211 -0.06880231 0.17633025 -0.10063028 -0.013589046 0.11801833 0.015910832 -0.09904829 -0.049701415 -0.16322291 0.021672733 0.015337324 -0.035247874 0.07882657 -0.055670127 0.0709959 0.122592315 -0.005059905 0.001466422 0.18657047 -0.0022710613 0.094484165 0.05618809 0.029284155 0.20214602 0.17411481 0.0638667 0.06878259 0.011361586 -0.05498785 0.06622802 -0.073010646 -0.11267661 0.034721453 -0.02928987 -0.046694018 0.06445756 0.010599015 -0.054687653 -0.07253919 0.02518542 0.006048541 0.0020448817 -0.0768188 0.04305885 -0.13097924 0.109921955 0.12657106"
"1","死刑に関しては決めるのはネット民でも民意でも遺族でもなく裁判官と裁判員なので部外者は静観する他ない
ただ個人的には今回の死刑求刑は妥当だと思ってる","-0.1459675 -0.25431037 0.053848136 -0.02834606 0.059781533 -0.027735094 0.09800777 0.15380095 -0.07164985 -0.012629704 0.10395909 -0.02025285 0.0045872605 -0.23104209 -0.027813975 0.059079975 0.10503066 -0.08479716 0.2846354 -0.11154951 -0.0049339905 0.066314034 0.12378087 0.05196852 -0.03004898 -0.21295851 0.16110949 0.016580649 -0.12623447 -0.07296845 -0.074980594 0.09340447 -0.10428496 -0.08232131 -0.09387481 -0.04397042 -0.12352815 -0.08208777 0.15968955 0.016202731 -0.13892046 0.07115457 0.19631022 -0.0033998124 -0.048675653 0.05236403 0.2092767 0.0755924 -0.08554015 -0.018037528 -0.018835496 -0.015413 0.013953617 -0.06892247 0.17623144 -0.10106956 -0.013509528 0.11736389 0.015861815 -0.09843961 -0.050264478 -0.16337359 0.021798357 0.015002348 -0.035222467 0.0794995 -0.055425953 0.07117494 0.122183114 -0.00580581 0.0006145597 0.18596613 -0.002604198 0.09497021 0.056749765 0.029792354 0.2020304 0.17384832 0.06479203 0.06892746 0.01194967 -0.055526484 0.067291595 -0.07236297 -0.1130865 0.034430534 -0.029450461 -0.047621448 0.06448005 0.01090384 -0.05464151 -0.072140515 0.024341727 0.006666644 0.0025485812 -0.077027544 0.042873528 -0.13036337 0.10931524 0.12674443"
"0","死刑求刑 グロ で検索したら同じようなことつぶやいてる人いて安心した。
やっぱ悪意あるよねあれ
私もスパブロ済み。","-0.14618897 -0.25351894 0.05380501 -0.0281147 0.060107183 -0.027667584 0.098322 0.15407361 -0.07152499 -0.01298772 0.10456022 -0.020317094 0.005204474 -0.23083957 -0.028667454 0.05903358 0.1053972 -0.08440752 0.28422466 -0.111731544 -0.004535066 0.06599121 0.12462972 0.051631533 -0.030185698 -0.21289743 0.16124879 0.01570945 -0.124993555 -0.07302265 -0.074870266 0.094128214 -0.105022065 -0.0818041 -0.093521595 -0.042935822 -0.12362761 -0.08224456 0.15926085 0.016777428 -0.13908681 0.07037439 0.19658867 -0.00276295 -0.04977822 0.05304698 0.20924808 0.074668035 -0.08522111 -0.017624898 -0.018197771 -0.014242826 0.0129810115 -0.068978235 0.17652884 -0.10091042 -0.013273781 0.11787108 0.015463515 -0.09902236 -0.04994199 -0.16290301 0.022149693 0.015094704 -0.03624854 0.0789824 -0.05628352 0.071210265 0.123025626 -0.0048839455 0.00071621354 0.18607952 -0.002356253 0.0955284 0.055503145 0.030658498 0.20271386 0.17399491 0.06325907 0.06785025 0.011835385 -0.055163648 0.066951126 -0.07332099 -0.11347769 0.033972036 -0.029911432 -0.04743193 0.06419455 0.010044565 -0.055586953 -0.072438166 0.024871213 0.0073480913 0.0028518206 -0.07591537 0.042446855 -0.13093133 0.10902717 0.12669185"
"0","死刑求刑より射精休憩!w","-0.14078102 -0.25505945 0.0530232 -0.026889205 0.055725854 -0.025204055 0.09968753 0.15562063 -0.0724992 -0.0074965847 0.10396246 -0.019384613 0.0036960326 -0.23454677 -0.024350068 0.05295232 0.10072063 -0.08901168 0.2823322 -0.109327435 -0.0070641227 0.06801536 0.122651175 0.052058283 -0.03026611 -0.21448717 0.1624899 0.015925018 -0.12789883 -0.077939376 -0.07773619 0.09331962 -0.100005165 -0.08487078 -0.09713905 -0.044771843 -0.12186564 -0.085728325 0.15941018 0.014684155 -0.13755354 0.074333474 0.19895099 -0.0061868913 -0.04772721 0.050427403 0.208173 0.07588883 -0.08662462 -0.018736077 -0.01926955 -0.014854363 0.019182486 -0.06629775 0.17854162 -0.09966148 -0.015017791 0.11956648 0.015182977 -0.10223054 -0.04939769 -0.16241132 0.016356671 0.014533416 -0.032360535 0.07602559 -0.05254117 0.07152288 0.119975805 -0.005649279 0.004742597 0.18792097 -0.003003821 0.090594985 0.05871672 0.026528021 0.20201531 0.17143886 0.065434605 0.073925614 0.01111117 -0.056881342 0.06512747 -0.06989573 -0.11152763 0.035549935 -0.026724622 -0.046030506 0.06467265 0.010913018 -0.05062512 -0.07132166 0.024673242 0.0023397035 -0.0012798813 -0.07930392 0.045176044 -0.13064559 0.11004437 0.12649499"
"1","要するに軽率な死刑求刑は、並の犯罪者なんて比較にならないほどの危険人物がすることだから、そういう奴の思い通りにさせないために憲法や法律があんの","-0.14669661 -0.2538526 0.05344903 -0.028705351 0.05919803 -0.027927771 0.09820158 0.15423551 -0.071918435 -0.012815998 0.104682185 -0.02083221 0.0052869855 -0.23089805 -0.027645443 0.059150375 0.10542085 -0.084264874 0.28446805 -0.11183255 -0.004810033 0.06573897 0.124592006 0.051591784 -0.029808346 -0.21284762 0.16121905 0.015805664 -0.12526415 -0.073024824 -0.07407604 0.09436262 -0.104742624 -0.08208602 -0.0932436 -0.04358101 -0.12325087 -0.08230833 0.15923427 0.016736291 -0.1387007 0.07066843 0.19623767 -0.0022540998 -0.04901779 0.052305933 0.20925015 0.07525544 -0.085604295 -0.017972164 -0.018412787 -0.015018307 0.01332819 -0.06871367 0.1767332 -0.10038368 -0.013178298 0.11766105 0.015959905 -0.09893653 -0.049664162 -0.16289622 0.022125121 0.015389271 -0.035829443 0.07901959 -0.05596121 0.07094912 0.12286591 -0.0050201137 0.0003938208 0.18609136 -0.0023208999 0.09537353 0.056180954 0.030242484 0.20247003 0.1743212 0.0634104 0.06804647 0.011673315 -0.055544447 0.066269234 -0.073532954 -0.11319971 0.034145974 -0.029918846 -0.04799268 0.06421514 0.010348222 -0.05525719 -0.07228319 0.024751667 0.0069054347 0.0026948282 -0.07628176 0.042774927 -0.13095117 0.10927341 0.12676793"
"1","死刑が求刑されほどの極悪非道な事件は、大抵死刑じゃ足りないという感覚になることが殆どだ。生かさず殺さずでジワジワと拷問して苦しめ続けるのが相応しい。京アニでは火あぶりとかハンムラビ法典的要素を入れてもいい。
#死刑求刑","-0.14530517 -0.25399822 0.05373073 -0.02836534 0.058893476 -0.02755805 0.09815232 0.15436876 -0.07190493 -0.011434553 0.10441382 -0.020209488 0.0047824094 -0.23164512 -0.026927132 0.057551168 0.10421135 -0.08534217 0.28456175 -0.111072354 -0.0054228944 0.06585849 0.124286644 0.051817905 -0.02940503 -0.21335632 0.16141926 0.015955186 -0.1260948 -0.07460491 -0.07506242 0.093517594 -0.10408534 -0.08302122 -0.0939972 -0.043758046 -0.122458935 -0.08347819 0.15924154 0.01597412 -0.13880455 0.07185189 0.1971967 -0.0029958664 -0.049073447 0.05171334 0.20865637 0.075601116 -0.08601697 -0.01860756 -0.018640807 -0.014629303 0.01432556 -0.06830724 0.17688736 -0.10053092 -0.01362322 0.11818872 0.015676776 -0.09952876 -0.050114658 -0.16244985 0.020681513 0.015084822 -0.034942497 0.07868167 -0.055252038 0.07122044 0.12205297 -0.0056001865 0.0012228119 0.18649188 -0.0023774751 0.09418764 0.056926604 0.029239232 0.20246105 0.17351428 0.06435455 0.06934368 0.011266872 -0.055329725 0.065901704 -0.07226466 -0.112650536 0.03462854 -0.02929516 -0.04789321 0.06461639 0.010486541 -0.0541198 -0.07220263 0.025111567 0.0057660914 0.0018072738 -0.07685216 0.043629836 -0.13058232 0.10934471 0.12663393"
