label,text,wakati_text
1.0,@EmbSweTokyo Hallå❗有難う御座います。ところで、環境活動家のグレタさんは、日本國にはいらっしゃらないのかしら👀❓是非、國土の70％が緑地の、日本國にいらして下さい。世界の首都でクマが出没するのは、東京ぐらいです。日本國の東京で、国連で演説したみたいに、やってみて下さい❗😎😎😎,有 難い 御座います 環境 活動 家 グレタ さん 日本 いらっしゃる ない かしら 是 非 國土 70 ％ 緑地 日本 いる す 下さる 世界 首都 クマ 出没 する の 東京 日本 東京 国連 演説 する やる みる 下さる
1.0,グレタさんヨットで移動しようが電車で移動しようが息しようが非難されるのかわいそう グレタさんが活動したからこそ大勢に知られるようになった問題とかも実際あんでしょうに,グレタ さん ヨット 移動 する 電車 移動 する 息 する 非難 する れる かわいそうだ グレタ さん 活動 する 大勢 知る れる なる 問題 あん
1.0,アイデアをプロモートして行動して注目を集めて、大舞台に招待されて、さらに大きなオーディエンスに対してインパクトを与える能力を持っているグレタさんとそのチームはすごいと思うし、枝葉の電車やら何やらUIに文句言う方々には同じことをさらにクリーンにできるのですねスゴイ見てみたいと返す。,アイデア プロモート する 行動 する 注目 集める 大舞台 招待 する れる オーディエンス 対する インパクト 与える 能力 持つ いる グレタ さん チーム すごい 思う 枝葉 電車 何 文句 言う 方々 同じだ こと クリーンだ できる スゴイ 見る みる たい 返す
-1.0,"RT @otakulawyer: グレタさんファンの多くが反原発でもある現象、本当に不思議です。
 https://t.co/Qoui31k7iW",グレタ さん ファン 多く 反 原発 ある 現象 本当だ 不思議だ
-1.0,"【こえぇｗ】グレタさん、自分に従わない指導者は「against the wall」(壁際に立たせる=銃殺刑)
https://t.co/G7akr9Kbri

グレータートンベリを支持してたぱよちんやら識者の皆様、
まさかコレで見捨てたりしないよね？",こわい グレタ さん 自分 従う ない 指導 者 壁際 立つ せる 銃殺 刑 グレーター トンベリ 支 持 る たい ちる ら 識 者 見る 捨 る たい り い
-1.0,"グレタさんもゆたぼんも
言ってることは一理ある

ただ、やってる事が100%間違ってるから支持されないんだよなぁ",グレタ さん ゆ た ぼん 言う る こと 一理 ある やる る 事 100 間 違う る 支持 する れる ない
-1.0,"グレタさんもトランプさんも嫌いよ。
ただただ口が悪い、毒舌とも違う。
というか似てるね、2人とも。
温暖化の科学的信憑性が低いのは学者の間では常識だそう。
そこの議論が感情抜きに行われるなら良いけど、
なんなんこの茶番。",グレタ さん トランプ さん 嫌いだ 口 悪い 毒舌 違う いう 似る る 2 人 温暖だ 化 科学 的だ 信憑性 低い の 学者 間 常識 議論 感情 抜き 行う れる 良い 茶番
1.0,"京極夏彦先生の「鬼」「天狗」「河童」の三部作のヒロインが、私の中ではグレタさんのイメージ。
どの作品でも最後らへんの姿が…話し方の描写からうけとるイメージが、そんな感じがするんだけど。",京極 夏彦 先生 鬼 天狗 河童 三部作 ヒロイン 私 中 グレタ さん イメージ 作品 最後だ ら へんだ 姿 話し 方 描写 うけとる イメージ 感じ する
1.0,グレタさんは表情の作り方がムーミンの世界っぽい,グレタ さん 表情 作り 方 ムーミン 世界 っぽい
1.0,っていうので、グレタさん批判する開き直り人間は滑稽極まりない,いう グレタ さん 批判 する 開き直り 人間 滑稽だ 極まりない
-1.0,グレタさん、一般客席でそんな撮影してたら200%他の乗客にSNSされるに決まってんだろとしか。,グレタ さん 一般 客席 撮影 する る 200 他 乗客 さ れる 決まる
-1.0,グレタさん…出発は良かったんだけどね…地位と名誉に堕ちたって感じ。,グレタ さん 出発 良い 地位 名誉だ 堕ちる 感じ
-1.0,なんだかなぁ… / グレタさん「帰りの列車は超満員」  ドイツ鉄道とツイッターで小競り合い https://t.co/Gp5513whUP #スマートニュース,グレタ さん 帰り 列車 満員 ドイツ 鉄道 ツイッター 小競り合い スマートだ ニュース
1.0,RT @misagus_kaicho: @Ep354FZnrHUhoGJ 私には、グレタさんを叩いているようにしか見えませんでした。日本って、グレタさんに対して批判してる人が多い気がします(私はグレタさんのことは知りませんが…),私 グレタ さん 叩く いる 見える ます 日本 グレタ さん 対する 批判 する る 人 多い 気 する ます 私 グレタ さん こと 知る ます
-1.0,"グレタ""さん""ってつけてるのが気持ち悪い。
普通にグレタ・トゥーンベリとかグレタ氏って言えばいいじゃん
マイケル・ジャクソンをマイケルさんやジャクソンさんって言うか？
ジャスティン・ビーバーの事をジャスティンさんって呼ぶ？ビーバーさんって呼ぶ？",グレタ さん つける る の 気持ち 悪い 普通だ グレタ とか グレタ 氏 言う いい マイケル ジャクソン マイケル さん ジャクソン さん 言う ジャスティン ビーバー 事 ジャスティン さん 呼 ぶく ビー バー う る 呼ぶ ぶく
1.0,"グレタさんネタにされてるけど
このままだと地球が色々ヤバいのは本当だし
…顔を真っ赤にさせて熱弁する切羽詰まった感は正直まだ無い…が、東京にいるのと地方にいるとでは違うことがわかるし環境に優しく生きたいと思うし先のこと少しは考えていきたいよ",グレタ さん ネタ する れる る 地球 ヤバい の 本当だ 顔 真っ赤だ する せる 熱弁 する 切羽詰まる 感 無い 東京 いる の 地方 いる 違う こと わかる 環境 優しい 生きる たい 思う 先 こと 考える いく たい
-1.0,グレタさんはすっかり筋金入りの環境ゴロになったという理解,グレタ さん 筋金入り 環境 ゴロ なる いう 理解
1.0,グレタさんと北鉄バスに乗りたい,グレタ さん 北鉄 バス 乗る たい
-1.0,"わたしは
グレタさん嫌い。",わたし グレタ さん 嫌いだ
1.0,グレタさんを叩いてる人は、なにか目指しているものや意図があってやっているのだろうかしら(批判や彼女の擁護とかじゃなく素朴な疑問として),グレタ さん 叩く る 人 なに 目指す いる もの 意図 ある やる いる かしら 批判 彼女 擁護 ない 素朴だ 疑問 する
-1.0,"co2排出量国別ランキング
中国がダントツで一位です。
中国はパリ協定の中では発展途上国扱いで2030年まで排出し続けることができる。

グレタさんは何故中国を触れないのですか？ https://t.co/tvXG9EBPrg",2 排出 量 国別 ランキング 中国 ダントツ 一 位 中国 パリ 協定 中 発展 途上 国 扱い 2030 年 排出 する 続ける こと できる グレタ さん 中国 触れる ない
1.0,温暖化(気候変動)に問題意識持っていない大人なんていないでしょ。プライオリティーや方法論についてグレタさんに言いたいことがあるという人はたくさんいても。,温暖だ 化 気候 変動 問題 意識 持つ いる ない 大人 いる ない プライオリティ 方法 論 つく グレタ さん 言う たい こと ある いう 人 いる
-1.0,グレタさんって、「環境型」ハラスメントだよね,グレタ さん 環境 型 ハラスメント
-1.0,基本的に、おいらは、グレタさんを一切信用してません。,基本 的だ いら グレタ さん 信用 する ます
-1.0,1等車ですか、若いのにカネ持ってるな〜＞グレタさん「帰りの列車は超満員」  ドイツ鉄道とツイッターで小競り合い #SmartNews  https://t.co/NeupDJY9Nt,1 等 車 若い の カネ 持つ るな グレタ さん 帰り 列車 満員 ドイツ 鉄道 ツイッター 小競り合い
-1.0,"環境会議ではなんの合意にも至らんかったとよ。グレタさんはれでいいけど、子供んスピーチを出し物んしてちゃダメだろ
 https://t.co/SjH41RMRFM",環境 会議 合意 至る かう グレタ さん れ いい 子供 スピーチ 出し物 する る ダメだ
-1.0,"相変わらずグレタさんは傍から見る分には面白いｗ
環境のこと訴えるなら全ての乗り物拒否して歩けばいいんじゃないかな？
そんで一番の原因かもな中国に訴えたらどうかしら",グレタ さん 傍 見る 分 面白い 環境 こと 訴える 乗り物 拒否 する 歩く いい ない そんだ 原因 中国 訴える
1.0,ぼくがグレタさんを評価するに至ったのは、その公の場でのスピーチの内容がほとんどすべてであって、気候変動の問題について、現時点での科学的知見を（おそらく探求学習で学んで）把握し、人類がとるべき行動を余計な忖度なしに伝えている。その姿勢が良いと思ったから、グレタさんに注目するに至った,ぼく グレタ さん 評価 する 至る の 公 場 スピーチ 内容 気候 変動 問題 つく 時点 科学 的だ 知見 探求 学習 学ぶ 把握 する 人類 とる 行動 余計だ 忖度 なし 伝える いる 姿勢 良い 思う グレタ さん 注目 する 至る
1.0,顔が大きくておでこが広い、また顔のパーツもやや中心に寄りぎみ（＝求心顔）で表情も険しいので、グレタさんは前髪を作った方が絶対にいい。その証拠にニット帽をかぶった右の写真はなかなか美少女に見える。怒られそうだから後で消す。 https://t.co/kSTz38rBnT,顔 大きい おでこ 広い 顔 パーツ 中心 寄る ぎみだ 求 心す 顔 表す 情 険しい い グレタ 前 髪 作る う たい 方 絶す 対 い い す 証 拠る ニット 帽 ぶく う たい 右 写す 真 美 少 女 見る え る 怒る ら れる す うむ ら 後 消す
